col1_h,col1_s,col1_v,col2_h,col2_s,col2_v,col3_h,col3_s,col3_v,col4_h,col4_s,col4_v
0.21899920686422958,0.27151963965339543,0.5262638215571758,0.5655524877286925,0.19092054492479724,0.7563026616268997,0.3441594350859282,0.2055520523676546,0.42892081794432935,0.18792270531400967,0.2956643526976008,0.242175130921934
0.43736540664375717,0.11613907418637558,0.5089347079037801,0.17474194121078393,0.27920655593897,0.49282865851202384,0.24703274317725651,0.1817930946981111,0.34005254838522087,0.4836879432624113,0.2965707133917397,0.25915310805173136
0.09017573194321497,0.30783098721931973,0.4649726045626277,0.10337791127321272,0.37080656763885556,0.6099650415841085,0.41817531817531817,0.13973805738511622,0.41273374214550684,0.1138628398219191,0.2045266870601608,0.33081256372966916
0.12297320694282128,0.241738658844917,0.4343943108992721,0.11891701828410689,0.31461590965500125,0.5725707371556217,0.11327837979685715,0.24376052171354787,0.3141417278219985,0.2722222222222222,0.1477124183006536,0.24705882352941178
0.1271727067059376,0.3247369174331277,0.6492275127492411,0.26102535576878505,0.2330691141704909,0.6079781098922673,0.0,0.0,0.0,0.0,0.0,0.0
0.11457248721917358,0.4044612188480289,0.6040192353851629,0.3218366339687828,0.3044953239485689,0.6193661473473343,0.8063563115487914,0.2665157020731301,0.46835887443607704,0.27550957527493364,0.23299370942916417,0.3952452653416315
0.6648835433371516,0.21186442962064553,0.5438124115625631,0.12939676937029684,0.36593607661462996,0.6711012487942453,0.266817094017094,0.16806395173453997,0.5661236802413273,0.5043379994167395,0.14510833204672946,0.460660799752972
0.5877938350575166,0.11240993910001812,0.6591394103246605,0.1889557250912885,0.11472889625333701,0.6903180521034705,0.4290006478781989,0.06964118980925704,0.5369119076201909,0.4355342563010295,0.21551086888429494,0.454087577523022
0.4581335969030558,0.13517492986816668,0.4842454105437579,0.10797533524904214,0.2757741717376606,0.4719134550371873,0.27452068043465894,0.128986074716625,0.35200546168288105,0.4103196991067231,0.1563041013302359,0.18918664786083686
0.8458352933797473,0.12291677043382976,0.7304522034611192,0.18986486486486487,0.13183232942967824,0.749749583883801,0.5400226757369614,0.23739495798319327,0.6633603441376551,0.5521081941129674,0.11820861996349853,0.5654733492442323
0.12119639376218325,0.2633814929480564,0.7677880976952184,0.5777856916745805,0.20105580693815986,0.7381464722641192,0.3618048359240069,0.07669003352636392,0.7109844559585492,0.0,0.0,0.0
0.07912078745412078,0.3230760171936643,0.533005554574182,0.5495670430563714,0.10571725851100182,0.7279320578828751,0.3267326230339929,0.26886023815919063,0.5397833288566568,0.1618282111899133,0.12997357808371574,0.4772799332498957
0.6527466079941328,0.4336918397722125,0.4229379408529088,0.13409765897973444,0.3817378838327784,0.6911148107041559,0.6821116656269495,0.29476838770442676,0.3103702616417746,0.2985974499089253,0.18701703632272582,0.4478945676631308
0.1667936566933036,0.12725020132565198,0.6972557764975531,0.16331211880137894,0.31650989751509195,0.7405704525246852,0.6078973592426508,0.25929080152240264,0.6848601323937646,0.3196213217559093,0.2564512925285889,0.551144973184643
0.09651405079686884,0.24022605832331245,0.5174363714061397,0.3543243243243243,0.06112347641759406,0.6213230877936761,0.33317511493223473,0.0932810738481314,0.4103528568869783,0.0,0.0,0.0
0.32635790389215047,0.10043666781781206,0.46129235255746137,0.10004732159757714,0.35904065203594215,0.46822994956074426,0.462630195814505,0.08655955026948767,0.3593930447864176,0.3090138331102186,0.12818332152137962,0.21241042601779667
0.6132693538067818,0.3527545067931203,0.5718911595348312,0.6462828401850397,0.11797051892241578,0.6301410902145618,0.13563343717549325,0.23514018691588784,0.7318563313175738,0.5364603045868253,0.11784743094318019,0.4591352193756659
0.11093425881602043,0.4144651254470194,0.6643970752494391,0.1338780216284987,0.145816494536746,0.7705208801077683,0.12543426175501646,0.34289149622112997,0.501136303578035,0.08519786910197868,0.27569164652162237,0.3752350255170561
0.414335429769392,0.15878061413244543,0.6019341472438032,0.2030379123584441,0.35724042054044663,0.6300344657804037,0.21175148170856326,0.2232180425818396,0.4751998653538669,0.36405089299826143,0.14641452598108945,0.32773826458036986
0.12656052195929496,0.32020759223934975,0.6129573301713324,0.4021575655351747,0.08798435671970664,0.6481783267808494,0.19664274519508373,0.1653711224653187,0.47406000262020176,0.3443851324634243,0.14809852766729467,0.31759123578256926
0.17880500213600525,0.311081412641953,0.6480484679016661,0.6928304405874499,0.14149689782455038,0.6485164533102961,0.25392945212822987,0.1202278016385068,0.5610895628756488,0.5374074074074074,0.11880288957688338,0.40403164774681805
0.30682020202020205,0.19031158645276294,0.4104385026737968,0.10450859552384043,0.3070990186538449,0.5173430513950634,0.805196481884935,0.3434006863457075,0.38010451820524865,0.6320548367221195,0.22074589540067413,0.3868870283788192
0.2055814918560017,0.07882499404990755,0.7271672067519818,0.09633293152757096,0.35661915904417496,0.6342872396778324,0.13788414177106756,0.2434433715664229,0.5139572822383048,0.3974747474747475,0.11096256684491979,0.33636363636363636
0.5566785743615011,0.250832572496848,0.42892048171818614,0.1323402163225172,0.29873676904390073,0.5331170108161258,0.2775067750677507,0.14789487937402407,0.4089010273518752,0.39957862053670434,0.12858987906539862,0.2526633008492818
0.2818427256825614,0.21613453047201084,0.4949667386918263,0.16790301476674946,0.4478222146825565,0.6567180777622272,0.4194482600732601,0.15946994182288302,0.3699418228829993,0.0,0.0,0.0
0.09966339499182081,0.2351209113316901,0.37630848488885926,0.2766675046086811,0.08432851270221513,0.3904977375565611,0.5656906654723248,0.12195591034532725,0.3752244330718515,0.20744162176032846,0.1306996332020106,0.26777340035321284
0.13679025613469462,0.2427137002033484,0.5835582809158053,0.48469496729408623,0.1984467635672611,0.5833478605699388,0.259936286407767,0.12906196459166192,0.47778531315438794,0.5071821305841925,0.16684050939963613,0.35814028704265216
0.1917159314840079,0.40746506879241007,0.5052528332842914,0.5632220177053203,0.31732326903940644,0.5176408717575907,0.4251472958701573,0.1533551089270125,0.5486321592168633,0.0,0.0,0.0
